biome_name,agent,year_nr,fitted,intercept,model_type,AIC,breakpoint,breakpoint_se,bp_ci_low,bp_ci_high,slope,slope_se,slope_ci_low,slope_ci_high,year,slope_year,combined_se,lower_95,upper_95,fitted_upper,fitted_lower
Boreal,Natural,7,65.40897729394028,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1991,64.8985152116744,5.263547220102723,54.58196266027306,75.21506776307572,61.88107530478424,68.93687928309633
Boreal,Natural,8,65.27003258311892,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1992,58.3321385363918,5.273341582967211,47.99638903377607,68.66788803900754,61.23814459551201,69.30192057072583
Boreal,Natural,9,65.13108787229754,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1993,23.61406807288146,4.088060252641669,15.601469977703788,31.62666616805913,60.59521388623978,69.66696185835532
Boreal,Natural,10,64.99214316147618,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1994,69.58087860261836,4.269068896274231,61.21350356592086,77.94825363931585,59.952283176967555,70.03200314598483
Boreal,Natural,11,64.85319845065482,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1995,76.01045389425069,4.252667580367273,67.67522543673083,84.34568235177055,59.30935246769532,70.39704443361433
Boreal,Natural,12,64.71425373983345,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1996,83.7535476405597,4.235988646394905,75.4510098936257,92.05608538749372,58.66642175842309,70.76208572124382
Boreal,Natural,13,64.57530902901209,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1997,75.58354159330479,4.39921801445445,66.96107428497406,84.20600890163551,58.02349104915086,71.12712700887332
Boreal,Natural,14,64.43636431819073,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1998,42.234852743936656,4.764841150803706,32.89576408836139,51.57394139951192,57.38056033987863,71.49216829650281
Boreal,Natural,15,64.29741960736935,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,1999,77.1708300551978,4.584010023460898,68.18617040921444,86.15548970118115,56.7376296306064,71.8572095841323
Boreal,Natural,16,64.15847489654799,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2000,85.84319029971931,5.172650485813157,75.70479534752552,95.9815852519131,56.09469892133417,72.2222508717618
Boreal,Natural,17,64.01953018572661,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2001,47.880929017217355,4.372677204534846,39.310481696329056,56.45137633810565,55.45176821206194,72.58729215939131
Boreal,Natural,18,63.88058547490525,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2002,67.48398413371453,4.612624522558446,58.44324006949998,76.52472819792908,54.808837502789714,72.9523334470208
Boreal,Natural,19,63.74164076408388,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2003,75.21273404529711,4.522554630584708,66.34852696935108,84.07694112124314,54.16590679351748,73.3173747346503
Boreal,Natural,20,63.60269605326252,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2004,79.75163091650774,4.429748455886323,71.06932394297054,88.43393789004493,53.52297608424525,73.6824160222798
Boreal,Natural,21,63.46375134244115,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2005,51.62431810618452,4.795860511612011,42.22443150342498,61.024204708944055,52.88004537497302,74.04745730990929
Boreal,Natural,22,63.324806631619786,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2006,65.48516497792701,5.412784489142507,54.876107379207696,76.09422257664633,52.23711466570079,74.41249859753879
Boreal,Natural,23,63.185861920798416,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2007,34.871208329278204,5.222191346705749,24.635713289734937,45.10670336882147,51.59418395642856,74.7775398851683
Boreal,Natural,24,63.04691720997705,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2008,56.464243847016704,6.830958577034935,43.07556503602823,69.85292265800518,50.95125324715633,75.14258117279779
Boreal,Natural,25,62.90797249915569,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2009,48.19514768672178,4.7208261783026515,38.942328377248586,57.44796699619498,50.3083225378841,75.50762246042729
Boreal,Natural,26,62.76902778833432,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2010,57.9631819678384,5.036688668448151,48.091272177680025,67.83509175799678,49.665391828611874,75.87266374805678
Boreal,Natural,27,62.63008307751295,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2011,73.62075806191972,4.194882047416486,65.3987892489834,81.84272687485603,49.02246111933964,76.23770503568628
Boreal,Natural,28,62.49113836669159,66.38159026968985,linear,318.4559573076046,NA,NA,NA,NA,-0.13894471082136645,0.2571357134953386,-0.6429307092722301,0.3650412876294972,2012,50.32272516182355,5.886882498504384,38.78443546475496,61.86101485889215,48.37953041006741,76.60274632331577
